Data,PaymentID,GarantyID,ClientID,DiscountID,ProductID,AmountProducts,TotalPrice,TotalPriceDiscount,EndGaranty
2019-05-18,28,52519,9090,78,36339,66,4620.46,41620.17,2019-07-16
2019-05-06,89,19970,1153,9,45310,27,882.42,34488.42,2020-11-03
2019-01-22,41,65729,1494,31,11933,62,8688.17,30119.94,2022-01-01
2019-10-22,89,61626,8155,95,24209,32,4207.35,10157.85,2021-01-14
2019-06-17,89,6371,1494,54,10671,45,8432.99,36822.48,2020-06-15
2019-10-23,31,570,1597,34,40311,46,1167.33,3920.3,2021-09-03
2019-03-03,50,24972,2894,62,59796,95,6815.89,17193.15,2021-06-20
2019-08-26,48,14274,7917,89,12573,63,8469.96,33135.61,2020-11-21
2019-07-31,47,71450,5230,79,18692,51,4769.51,11600.99,2020-01-31
2019-01-29,64,59810,7108,71,54011,1,2016.2,2622.26,2020-02-24
2019-12-28,1,4979,8492,70,37623,15,5711.85,28504.38,2020-02-02
2019-06-02,53,64121,5259,63,2778,76,4535.37,47856.22,2019-03-05
2019-12-10,10,8778,4760,13,4663,4,1994.33,31018.08,2021-05-30
2019-05-01,65,13145,1081,100,1024,2,6931.21,48150.57,2019-12-01
2019-03-09,26,16859,6085,99,9766,51,8150.58,23231.71,2020-07-15
2019-10-03,15,41761,1099,93,6443,10,1347.65,3499.78,2021-06-18
2019-09-15,70,61700,5956,68,1061,97,8506.24,15449.72,2019-11-28
2019-11-17,66,70631,3691,90,18373,60,867.29,41096.69,2019-02-18
2019-08-29,67,10014,3758,25,40674,73,4065.89,42642.22,2021-10-24
2019-08-10,45,45948,3170,17,8165,63,8171.22,37402.48,2019-09-19
2020-01-07,31,71364,1702,18,6873,75,7929.66,1522.37,2019-03-02
2019-05-14,38,22965,8175,14,38379,16,7012.45,8022.46,2021-10-06
2019-08-20,4,18165,7519,49,43671,22,9789.9,25211.69,2019-12-22
2019-09-29,82,55527,4231,87,24895,62,3255.84,38749.82,2019-11-04
2019-12-31,10,10851,8936,55,37316,30,626.08,29088.68,2019-06-03
2019-09-13,72,49686,3543,41,18934,81,5270.75,46900.32,2019-09-12
2019-05-18,8,66516,8822,96,46639,13,8979.52,31484.2,2019-08-13
2019-12-04,26,32456,9040,99,43599,39,7315.0,16359.74,2020-11-26
2019-12-07,7,57382,4337,97,62041,42,7267.8,14020.11,2021-04-10
2019-05-12,84,55886,9469,9,53944,9,1735.93,33327.43,2021-03-10
2019-11-20,46,49095,8006,39,667,43,8997.38,48044.03,2019-04-05
2019-04-27,34,20607,7131,43,36782,3,3625.53,47582.6,2020-01-08
2019-07-10,35,21417,10000,58,7196,77,2809.09,2044.49,2020-03-20
2019-12-17,12,16177,587,65,2655,31,4438.74,14949.5,2020-10-19
2019-04-01,7,6502,6106,81,11214,41,4370.94,15713.34,2019-04-01
2019-06-25,44,54132,8734,74,45786,11,1803.04,16439.77,2021-06-05
2019-01-22,63,47110,5587,57,16492,55,8887.82,28879.83,2020-09-10
2019-08-15,55,49338,624,39,26621,43,8193.33,2521.12,2020-12-11
2019-11-10,93,74128,9601,90,22514,5,645.25,9523.06,2021-03-16
2019-12-28,33,63385,5375,4,38235,65,34.48,22697.77,2021-12-09
2019-04-03,48,24574,932,66,2270,99,7272.42,37772.84,2020-04-17
2019-12-01,78,10642,4344,84,8252,60,280.64,1483.71,2021-01-25
2019-09-16,98,30259,6991,36,52670,10,8107.59,42801.94,2022-01-18
2019-09-17,23,27382,3032,97,44404,95,9177.0,14773.61,2020-05-29
2019-12-22,58,63530,6962,99,744,92,935.56,14274.02,2021-12-23
2019-10-19,57,32268,406,44,55058,77,6109.7,23698.39,2021-09-06
2019-12-07,72,37708,6674,60,61888,31,8562.45,28470.06,2021-02-17
2019-03-20,13,13881,1261,40,13842,73,1803.12,48369.5,2020-12-22
2019-07-02,90,39440,8323,14,3200,34,5146.87,39021.95,2022-01-14
2019-08-03,41,39751,1097,3,18204,44,7487.6,47744.38,2021-06-30
2019-01-16,31,69117,9830,31,9487,60,644.61,47727.22,2021-09-24
2019-06-05,41,34521,4967,28,8979,18,3855.96,2328.88,2019-06-26
2019-09-28,36,17316,7255,25,46746,69,9138.36,47508.19,2019-07-16
2019-09-30,68,23312,4462,63,37052,99,7514.86,31257.59,2019-12-01
2019-06-07,56,45232,7420,1,3628,16,8966.26,47817.11,2020-06-15
2019-07-17,4,28672,7387,79,34113,51,9538.14,34875.8,2020-03-06
2019-03-15,37,11701,8336,64,24982,50,5677.06,34954.6,2020-06-30
2019-12-09,23,29383,7769,6,21251,41,9170.49,29004.27,2021-09-14
2019-10-01,59,45166,2852,26,15660,41,9217.91,807.15,2021-01-12
2019-06-05,68,51134,5885,9,8408,12,3377.81,33899.94,2021-11-28
2019-06-10,78,32811,8760,30,3465,75,9286.58,27253.03,2021-07-09
2019-01-11,32,14508,4790,34,13288,76,3524.73,6956.94,2021-02-05
2019-10-07,56,29312,8050,76,4001,69,5430.03,14849.32,2019-11-04
2019-02-14,74,21368,2088,14,14264,95,1259.2,16786.56,2021-03-27
2019-06-06,60,52197,4092,78,15068,100,9849.67,27699.21,2020-11-08
2019-11-29,56,17578,9325,33,63319,22,9847.0,47175.22,2021-10-16
2019-06-23,64,5199,714,89,32912,16,3822.91,22292.24,2020-10-31
2019-05-05,7,60623,7937,67,22273,10,312.26,36339.34,2020-09-01
2019-08-28,90,49768,5706,30,35543,48,3896.6,46144.03,2021-12-01
2019-07-13,77,22755,8366,42,36738,58,8710.77,41527.59,2020-09-22
2019-10-31,89,36195,3508,85,61293,23,1289.17,12759.12,2019-12-29
2019-04-14,43,14157,999,53,5934,30,9711.02,9091.37,2019-11-08
2019-04-12,38,1809,2269,2,60686,62,353.6,12967.25,2020-05-12
2019-05-30,73,26103,6617,69,61861,100,3251.99,5429.74,2020-12-22
2019-03-24,46,27378,428,86,54117,12,2053.06,40791.23,2019-02-11
2019-06-03,18,46798,4490,19,5158,80,6920.64,27314.75,2019-03-22
2019-07-08,76,35777,3126,64,19499,44,882.54,41508.31,2021-05-10
2019-07-30,79,73010,9147,13,46423,99,8683.35,5967.25,2020-03-14
2019-12-20,58,885,4028,23,18914,13,7611.14,12295.56,2020-01-07
2019-09-10,13,34044,3213,14,16631,90,3474.31,37842.87,2021-07-02
2019-10-24,89,30985,6961,51,10218,46,5874.95,32123.47,2019-05-24
2019-01-17,6,7489,7110,67,4678,32,9056.84,7108.5,2022-02-03
2019-12-05,56,23943,5507,51,21541,52,5966.58,43230.63,2021-12-30
2019-11-17,45,31461,1174,70,38765,91,3766.92,9530.44,2021-07-28
2019-12-20,10,9530,2985,84,44834,54,501.82,40465.5,2021-10-03
2019-08-10,90,11586,4076,52,26620,29,4657.24,16516.52,2020-01-23
2019-09-18,15,28510,5078,49,60693,13,1459.98,17765.68,2020-03-14
2019-01-26,33,28546,491,4,23291,42,5709.0,26105.31,2019-11-01
2019-03-29,7,58708,6551,92,18787,70,6132.65,9040.39,2019-08-27
2019-01-27,12,27457,3932,28,31291,96,7259.47,25774.79,2020-12-01
2019-08-31,69,24107,41,37,10549,48,4099.13,8015.05,2020-04-05
2019-03-23,4,42727,3719,37,59986,42,2414.19,40413.22,2021-07-29
2019-10-06,22,53836,9457,80,12218,14,4612.74,23542.56,2019-06-23
2019-11-23,55,62919,6203,99,54031,85,9526.86,28531.4,2021-04-09
2019-04-16,54,35927,4886,78,14836,29,6825.73,21555.05,2019-07-01
2019-08-10,82,50201,9900,100,10946,83,2084.16,13814.11,2021-11-09
2019-09-23,17,35908,7814,50,23983,20,768.99,17484.35,2019-08-15
2019-09-02,41,20311,203,84,21642,84,7914.36,16719.11,2019-05-13
2019-12-24,73,64187,562,80,715,74,4293.68,14739.16,2020-11-26
2019-02-06,6,48102,4006,23,14965,95,5407.0,27852.37,2020-02-14
2019-06-16,16,49386,2063,43,16507,17,4746.22,41347.42,2019-07-18
2019-06-23,32,26626,7401,88,16408,15,2536.32,5610.51,2019-11-23
2019-05-15,9,16752,9634,90,16493,25,8212.06,27655.75,2020-08-12
2019-10-22,77,4442,8790,4,31374,58,8898.58,1720.95,2019-06-12
2019-02-15,93,27658,966,14,26867,78,5587.51,27767.59,2020-09-17
2019-08-12,49,67503,3509,36,14896,21,3989.9,9378.42,2021-03-10
2019-06-08,37,43246,758,60,7663,46,5892.52,20900.75,2020-04-18
2019-08-16,13,31959,6713,70,50616,31,9947.09,38346.41,2020-09-04
2019-06-20,100,72448,1395,97,17001,53,1569.19,9437.95,2019-04-13
2019-08-20,16,55774,9973,99,42313,50,2906.84,23508.6,2019-09-19
2020-01-02,38,44135,480,80,28131,16,4422.46,35713.69,2019-05-13
2019-05-11,15,48256,6849,89,36870,64,2433.05,309.96,2020-12-02
2019-05-24,62,36847,2132,11,28144,16,4103.66,32317.86,2020-02-12
2019-10-27,48,1520,2108,45,27061,70,4514.01,23254.89,2019-10-03
2019-03-10,9,40173,508,56,8320,25,6626.32,5121.79,2020-04-01
2019-03-02,19,61280,2359,4,29212,63,4096.55,21358.16,2019-02-17
2019-02-05,88,63824,6257,63,63757,44,7909.63,13536.84,2020-11-24
2019-03-02,95,41735,7617,14,23481,66,563.09,25990.46,2021-10-04
2019-07-31,87,54201,838,41,35276,97,4826.7,3206.99,2021-08-21
2019-06-29,95,72376,5739,84,15055,13,4059.05,26349.95,2019-08-09
2019-07-11,64,72582,7882,21,26066,71,186.06,47476.89,2020-11-30
2019-04-29,62,47283,5830,9,22321,21,9352.52,10699.17,2019-05-12
2019-10-28,23,66342,9730,31,254,29,158.21,2281.19,2020-05-05
2019-01-24,62,62753,9420,88,30455,62,7466.8,30081.46,2019-02-09
2019-04-26,23,11154,2834,31,61990,74,6912.92,38084.35,2020-04-22
2019-01-15,89,54857,7225,62,34447,71,2009.65,35604.17,2021-01-15
2019-12-14,77,16202,1729,52,9436,46,3792.75,16373.57,2021-06-07
2019-05-06,45,51094,7746,29,3417,27,4833.19,23372.04,2020-02-07
2019-08-24,45,55524,7703,7,15605,91,78.03,2136.35,2020-11-16
2019-02-26,38,55110,4089,6,30367,14,3936.47,29370.87,2019-10-22
2019-09-24,79,35953,4303,82,38674,58,6380.75,43707.94,2020-03-04
2019-09-23,82,43301,9502,69,43162,4,3146.6,12969.56,2020-04-05
2019-08-19,10,34610,6702,45,2895,96,8996.63,2081.95,2020-01-27
2019-03-14,42,31284,7719,69,32663,74,3876.79,14895.76,2021-05-09
2019-06-11,35,68109,9722,24,3762,64,1103.49,40006.39,2020-05-28
2019-03-10,62,42724,3618,92,59162,4,6130.67,5558.42,2021-05-23
2019-06-11,99,70374,7170,97,31847,9,1822.46,2304.13,2019-09-03
2019-12-08,71,4786,2945,16,36723,94,9317.86,24043.32,2020-04-26
2019-05-18,86,25529,6154,100,51932,99,2581.72,32470.7,2020-04-14
2019-12-17,87,70545,6685,37,59263,11,2741.9,23106.06,2021-01-24
2019-10-05,22,56921,8267,6,33210,92,29.37,24248.22,2020-07-26
2019-08-22,44,55857,3927,35,7726,80,1195.5,41862.74,2021-08-09
2019-10-19,11,22619,2790,74,7303,62,3089.06,20076.41,2020-07-15
2019-08-13,32,24951,7171,35,61334,97,9981.49,41140.31,2019-09-27
2019-07-24,48,5984,373,43,41349,64,5208.11,29201.99,2019-02-22
2019-08-23,26,40550,6831,4,11471,19,5057.9,33940.71,2021-03-16
2019-11-13,45,22654,5363,19,41473,49,196.51,48673.51,2019-10-12
2019-05-16,46,65829,4643,16,6185,11,1543.33,35991.32,2021-06-13
2019-12-10,9,31238,4826,53,45845,58,1902.83,49396.77,2021-05-28
2019-04-17,30,58532,4162,35,44780,97,4954.75,8871.66,2021-05-27
2019-03-04,100,17558,2823,43,16681,25,2223.98,8607.48,2020-07-07
2019-04-15,100,60297,3617,44,47901,96,1239.67,27449.0,2020-10-05
2019-03-17,27,13573,4157,89,6576,24,7546.17,22076.06,2021-04-01
2019-12-25,16,29232,1905,6,17961,31,4672.11,25072.0,2020-02-24
2019-06-07,29,12750,5705,69,45531,36,6632.23,47013.02,2020-11-25
2020-01-05,82,63112,6857,75,29726,2,5779.1,18903.1,2019-08-11
2019-04-19,61,36782,4325,93,37760,16,6492.91,4262.14,2020-10-29
2019-12-09,40,70736,2863,31,16689,88,6666.18,4256.85,2019-08-22
2019-12-04,15,1762,7809,71,60726,3,580.23,8994.2,2020-05-30
2019-05-10,72,37590,9882,80,22433,58,743.56,47693.53,2021-06-12
2019-07-14,66,13783,2103,19,13525,24,1854.88,29042.98,2019-04-24
2019-07-09,98,64472,2992,26,18810,38,411.78,1164.26,2019-10-29
2019-03-25,1,59894,7572,42,38737,94,6485.19,32064.6,2020-11-04
2019-11-17,55,61722,350,1,25996,24,7645.02,35622.49,2020-03-25
2019-04-10,74,66838,4028,31,47968,49,5484.95,24534.89,2020-09-11
2019-05-19,88,51477,1938,27,6482,5,8915.9,41260.43,2020-06-16
2019-08-09,83,55480,1606,26,13348,66,7010.42,45603.79,2021-10-28
2019-04-18,40,42783,4491,29,10306,32,5899.15,43076.11,2019-10-22
2019-03-25,82,21497,8834,81,41056,83,8546.03,41256.25,2021-03-06
2019-01-27,87,11838,5401,45,49974,23,2216.22,2875.74,2020-05-20
2019-12-21,16,59179,5638,38,46293,40,9963.07,35834.76,2020-02-06
2019-02-10,80,6413,7077,27,7534,56,9353.07,17174.75,2019-06-05
2019-04-20,77,24324,77,7,25698,99,5931.29,21733.81,2019-10-04
2019-06-25,4,39867,9245,41,46017,11,4819.31,10052.39,2021-12-29
2019-04-05,26,597,9715,46,21141,11,2139.58,5583.36,2019-10-10
2019-11-02,14,44263,728,13,32200,30,1984.59,35267.99,2021-04-06
2019-12-11,28,51714,4252,26,17896,8,1225.57,49711.81,2020-08-13
2019-04-07,55,18796,3744,54,34879,31,4393.23,38211.45,2021-06-20
2019-10-10,43,35190,5912,52,15084,24,3691.69,40844.69,2020-01-05
2019-02-08,50,38031,1593,61,46278,29,9611.46,2238.58,2019-12-16
2019-01-20,67,34804,9254,66,53910,42,2068.2,1525.08,2021-03-12
2019-03-20,2,15839,3854,15,46164,44,5806.45,13566.79,2021-06-27
2019-05-28,11,17792,9971,33,6098,81,2828.22,8481.16,2020-01-11
2019-08-10,57,48540,6764,83,11854,35,6281.96,48654.16,2021-10-01
2019-10-22,37,53073,2739,16,45320,21,3313.48,11161.51,2021-07-13
2019-03-01,5,49487,4642,37,47866,72,4791.35,34387.78,2019-10-30
2019-12-30,54,43347,5810,12,51944,26,7662.38,31886.24,2019-05-24
2019-08-31,80,60200,707,3,26510,85,9134.52,22378.58,2021-06-10
2019-11-18,21,12317,7856,64,16670,24,2412.67,1330.42,2019-06-21
2019-12-29,15,69882,842,100,24527,39,6038.33,49624.07,2019-06-03
2019-04-23,40,27264,7883,2,3610,66,8607.83,49319.54,2021-09-11
2019-02-26,96,19851,20,94,54102,34,6434.76,16621.9,2019-06-06
2019-06-03,60,20250,7553,62,53271,18,1299.19,21075.9,2020-01-20
2019-03-22,59,65875,6187,19,46499,54,5249.59,7069.86,2020-02-12
2019-01-14,45,1191,2012,20,11090,69,4712.45,9323.14,2021-12-09
2019-03-08,11,31433,2389,69,24017,69,727.53,31903.0,2021-06-24
2019-12-15,50,1383,4665,57,11695,64,9881.07,26116.95,2021-10-19
2019-11-02,59,57923,2382,64,22030,87,4314.61,34483.97,2019-09-15
2019-09-18,1,6057,8484,50,45580,67,7896.32,30450.45,2021-08-19
2019-12-21,85,19355,7865,41,36297,77,1650.14,48229.81,2021-05-01
2019-05-09,37,64188,9204,27,26970,5,1969.77,19063.25,2019-08-02
2019-12-06,34,36431,9577,51,54063,44,5992.77,30913.76,2019-11-29
2019-07-29,17,69642,7439,73,1672,79,3617.13,25830.67,2020-10-25
2019-03-07,31,67795,7853,2,11574,89,4337.76,33910.05,2022-01-07
2019-12-29,89,17391,8321,79,45897,42,2282.2,31254.67,2020-12-30
2019-02-23,4,29516,376,74,55491,7,5420.17,47342.08,2020-12-19
2019-11-17,61,50459,5248,83,45876,57,8756.01,43216.63,2019-03-24
2019-06-16,66,29445,6186,96,45112,14,7555.69,42520.58,2020-11-19
2019-10-29,49,5779,6796,43,41220,6,4351.61,9233.22,2020-12-31
2019-08-16,68,65825,1810,25,55116,96,7186.42,22980.68,2020-10-26
2019-11-19,42,42959,5643,33,20631,11,8677.87,17433.71,2019-12-27
2019-09-07,50,6121,1739,30,11989,31,4833.5,38226.93,2020-08-03
2019-04-10,19,16206,2493,41,40575,69,446.8,32156.01,2021-02-18
2019-05-14,52,18670,6950,14,57907,19,1534.99,44347.4,2021-04-30
2019-08-30,56,28298,9781,22,25923,78,4309.02,34050.1,2020-08-08
2019-04-26,58,8564,2070,29,38987,61,4657.54,49209.81,2019-12-13
2019-08-11,94,601,366,54,18812,8,8193.51,39558.46,2021-07-22
2019-06-25,82,12814,6960,19,4694,20,3169.74,30755.5,2020-12-11
2019-10-22,22,15469,5071,14,1754,74,1967.03,48815.94,2020-01-08
2019-02-27,90,57556,4730,44,9298,90,1098.87,49326.89,2021-05-15
2019-04-16,68,47237,1624,77,16034,20,7737.68,17650.41,2019-12-24
2019-04-18,46,37781,698,89,52202,19,2829.74,34027.59,2019-11-26
2019-04-19,18,34977,2817,56,2680,56,8035.02,18952.72,2020-02-07
2019-10-06,15,65529,9598,72,44236,51,5948.05,9296.83,2020-03-12
2019-01-25,82,59661,6464,37,4223,16,4262.89,35901.72,2019-05-10
2019-12-27,63,11153,720,77,8950,98,2201.22,2904.95,2019-02-25
2019-07-01,47,28255,5892,5,37437,87,8906.53,9013.41,2019-07-21
2019-09-24,53,50231,3894,50,59776,73,7440.69,43043.93,2019-06-22
2019-06-09,64,28317,7506,49,22847,15,6908.75,46260.13,2019-07-08
2019-07-22,68,50091,3109,41,56970,73,1649.83,23926.73,2019-12-04
2019-08-08,29,6441,1407,91,59255,9,1960.27,28437.82,2021-01-09
2019-03-25,75,53071,7202,75,49355,78,8011.93,30577.35,2021-12-26
2019-09-23,67,34115,8999,87,7039,51,6848.64,5576.41,2020-07-21
2020-01-02,34,33289,1239,53,16326,64,644.79,35294.51,2020-10-12
2019-10-18,52,53621,3661,23,53253,65,1332.63,22357.69,2019-05-07
2019-06-09,53,72098,7586,13,52244,62,8057.45,16351.59,2021-10-16
2019-01-20,58,63344,1129,47,49925,18,8979.55,14263.68,2020-07-20
2019-11-20,46,45323,6024,62,53806,77,9579.01,22457.9,2020-04-05
2019-11-26,33,42741,5546,61,14551,95,2963.21,11648.29,2020-11-03
2019-01-17,82,7418,5514,66,27735,53,3866.94,4120.24,2021-05-09
2019-06-20,33,39829,4927,99,58420,18,8449.51,23235.95,2020-07-20
2019-11-30,20,30616,6992,8,36661,58,7108.67,25804.39,2021-11-05
2019-01-30,75,20125,3233,97,32237,99,8569.05,49186.36,2019-11-15
2019-03-12,77,58335,5724,85,17427,62,6014.42,40712.55,2021-08-22
2019-08-21,99,22055,6900,53,50038,1,5773.94,8407.43,2020-01-11
2019-07-20,99,71168,9991,88,34917,49,9767.85,48764.93,2019-02-23
2019-07-19,8,38617,7344,6,42666,100,6969.9,9091.95,2021-03-05
2019-05-30,42,22435,728,72,34704,5,1605.89,9401.59,2021-06-06
2019-12-07,84,6651,8988,100,57668,51,9854.6,5431.75,2021-08-30
2019-10-01,32,59753,3097,33,63387,65,373.77,31723.32,2019-08-26
2019-08-20,100,15349,8623,61,56230,98,7667.87,16884.79,2019-11-24
2019-11-26,68,11870,9002,42,63890,90,6444.38,27914.4,2021-01-24
2019-05-08,52,28484,7977,2,59412,38,8641.61,7382.32,2019-12-24
2019-11-05,80,69015,3511,1,48415,88,4572.27,20110.6,2019-04-28
2019-07-12,60,27803,8749,84,40615,42,1657.84,23425.3,2020-09-06
2019-03-29,93,20626,1865,81,40532,5,7893.12,13974.75,2020-03-17
2019-10-13,12,41142,4387,67,34330,26,8371.28,33967.3,2019-03-27
2019-10-31,98,23708,7620,90,60978,62,763.18,6727.76,2021-08-02
2019-01-31,57,64686,2073,92,1156,33,2522.38,30966.44,2019-08-26
2019-05-27,93,35862,5240,72,47296,35,7924.68,39241.49,2021-04-11
2019-01-12,53,16416,1448,5,23468,76,7343.32,35686.6,2021-01-23
2019-03-29,69,64435,6163,2,30916,33,4468.93,11185.26,2021-09-12
2019-11-27,88,72242,5361,24,13947,57,8832.32,40503.09,2021-11-28
2019-03-16,87,40512,3209,32,48773,15,6243.09,33596.05,2021-08-18
2019-03-28,35,37815,1465,91,50993,76,5106.22,33103.27,2021-05-23
2019-10-11,98,17667,3853,85,55276,13,2528.72,22629.19,2020-03-12
2019-06-03,17,42147,1676,89,51815,63,4804.8,9470.72,2021-12-23
2019-02-16,19,72389,6433,3,3324,52,2390.19,2579.46,2021-01-03
2019-05-05,96,58046,5047,81,60434,75,3676.66,19476.78,2020-01-14
2019-04-18,62,47208,4425,94,36546,96,3211.5,47959.98,2022-01-29
2019-11-16,9,61987,3712,89,54710,70,9673.83,6530.62,2019-12-29
2019-12-02,84,30672,4773,55,34514,29,3114.56,13348.54,2021-06-06
2019-12-14,62,2836,6242,73,12462,77,5123.58,9659.39,2019-06-03
2019-12-18,23,47118,7918,70,12454,67,1139.64,5936.64,2019-06-16
2019-07-11,40,37136,1865,40,9191,34,2884.61,20890.11,2020-11-12
2019-03-30,77,45571,6962,43,24947,9,2873.43,38546.39,2021-04-25
2019-05-24,55,49013,4973,78,16774,59,9493.84,35030.6,2020-12-18
2019-04-14,17,28542,3773,56,11201,85,4958.17,20101.33,2019-08-23
2019-05-11,46,23280,3951,20,7337,37,8531.37,34580.54,2020-08-08
2019-06-17,80,54358,5082,81,38145,95,9579.52,324.5,2019-02-23
2019-09-05,50,41575,814,17,50807,42,5468.7,13214.81,2019-02-28
2019-03-26,32,9423,9014,100,10113,12,8213.42,13483.25,2019-08-24
